pm10,pm2_5,co,no2,o3,so2
25.0,48.0,2.3,6.3,26.1,0.6
16.0,33.0,2.3,6.5,8.0,1.5
16.0,19.0,2.3,6.5,21.6,1.5
16.0,17.0,1.9,4.7,29.6,0.2
16.0,30.0,2.3,1.2,19.2,1.5
9.0,21.0,2.3,4.7,35.2,1.5
16.0,23.0,2.3,6.5,21.6,1.5
16.0,13.0,2.3,3.2,4.8,0.2
16.0,17.0,2.3,6.5,13.5,1.5
16.0,18.0,2.3,6.5,21.6,1.5
16.0,9.0,2.3,6.5,16.0,1.5
16.0,38.0,2.3,6.5,21.6,1.5
20.0,34.0,2.3,6.5,10.4,1.5
16.0,21.0,2.3,2.8,0.1,1.5
16.0,33.0,2.3,6.5,21.6,1.5
16.0,23.0,1.2,1.8,33.0,0.8
5.0,58.0,2.3,5.5,19.2,0.2
21.0,19.0,2.5,1.0,7.8,0.6
16.0,19.0,2.3,6.5,32.8,1.5
9.0,19.0,2.3,5.2,21.6,0.2
16.0,28.0,2.3,4.7,21.6,1.5
16.0,22.0,2.3,6.5,21.6,1.5
6.0,13.0,2.3,1.9,33.6,0.3
16.0,59.0,2.3,2.7,19.2,1.5
16.0,41.0,5.6,20.8,4.8,1.5
16.0,17.0,2.3,6.5,21.6,1.8
11.0,25.0,2.3,5.6,15.2,1.5
15.0,31.0,2.3,6.5,5.6,0.6
16.0,13.0,2.3,2.3,31.2,0.9
27.0,45.0,2.3,24.9,16.7,1.5
16.0,22.0,2.3,6.5,27.2,1.5
16.0,15.0,2.3,6.5,25.6,1.3
4.0,13.0,1.2,6.5,22.4,0.8
28.0,62.0,2.3,23.9,23.3,1.5
10.0,29.0,2.3,6.5,21.6,1.5
6.0,14.0,1.9,3.8,21.6,1.5
16.0,58.0,2.3,5.6,21.6,1.5
16.0,35.0,2.3,6.5,20.8,0.9
16.0,30.0,2.3,6.5,21.6,1.5
16.0,23.0,2.3,18.5,21.6,1.5
16.0,9.0,2.3,4.2,24.8,1.5
16.0,35.0,2.3,6.5,18.4,1.5
16.0,30.0,2.3,11.0,41.9,19.8
30.0,72.0,6.4,8.0,6.6,2.8
16.0,26.0,1.2,15.8,6.4,1.5
16.0,41.0,5.6,20.8,4.8,1.5
16.0,34.0,2.3,3.8,24.1,1.5
16.0,13.0,2.3,6.5,27.2,1.5
18.0,33.0,2.3,6.5,10.6,1.5
15.0,16.0,2.1,1.7,12.8,0.3
13.0,32.0,3.4,15.5,24.8,0.6
38.0,27.0,2.3,6.5,14.7,1.5
16.0,53.0,2.3,6.5,21.6,1.5
8.0,16.0,2.3,6.5,19.2,0.2
16.0,53.0,3.4,10.9,17.6,1.5
16.0,29.0,2.3,6.5,21.6,1.5
17.0,21.0,2.3,1.0,12.1,1.5
11.0,54.0,1.5,3.8,8.0,0.8
33.0,26.0,0.1,7.7,7.4,0.2
14.0,36.0,2.3,2.0,28.2,1.5
16.0,16.0,2.3,6.5,21.6,1.5
16.0,53.0,3.4,10.9,17.6,1.5
16.0,17.0,2.3,4.0,20.0,0.8
26.0,40.0,1.3,6.5,13.0,0.1
6.0,14.0,2.3,6.5,26.5,1.5
23.0,43.0,1.3,8.3,12.2,0.1
10.0,24.0,1.2,5.0,22.4,1.2
16.0,30.0,2.3,6.5,34.4,1.5
16.0,25.0,2.3,6.5,21.6,1.5
6.0,10.0,2.3,2.5,29.6,0.2
22.0,41.0,2.3,6.5,11.0,1.5
16.0,57.0,2.3,6.5,21.6,1.5
20.0,46.0,2.3,3.2,27.7,0.6
22.0,12.0,2.8,4.6,5.7,0.4
16.0,13.0,2.3,6.5,21.6,1.5
6.0,13.0,2.3,9.3,16.8,0.3
16.0,16.0,2.3,4.7,28.1,1.5
16.0,8.0,2.3,3.4,21.6,1.5
1.0,3.0,3.4,6.5,39.2,1.5
16.0,30.0,2.3,6.5,31.2,1.5
15.0,46.0,2.3,17.9,30.0,1.5
7.0,3.0,2.3,16.7,24.1,1.5
16.0,30.0,2.3,6.5,21.6,1.5
5.0,14.0,2.3,5.0,29.4,1.5
16.0,16.0,2.0,9.8,3.0,1.5
16.0,40.0,2.3,6.5,21.6,1.5
16.0,15.0,2.3,6.5,22.4,1.5
16.0,29.0,2.3,3.8,18.4,0.6
16.0,25.0,2.3,6.5,21.6,1.5
7.0,18.0,2.3,1.0,21.6,1.5
16.0,34.0,2.3,6.5,23.3,1.5
16.0,41.0,5.6,20.8,4.8,1.5
16.0,25.0,2.3,6.5,24.8,1.5
15.0,36.0,5.6,24.5,4.8,0.2
16.0,22.0,2.3,0.1,1.0,0.1
16.0,15.0,1.5,4.4,27.7,1.5
12.0,33.0,2.3,9.3,12.8,1.5
16.0,41.0,5.6,20.8,4.8,1.5
4.0,11.0,1.2,5.6,16.0,1.8
16.0,19.0,2.3,6.5,32.8,1.5
15.0,36.0,5.6,24.5,4.8,0.2
3.0,8.0,2.3,5.0,16.8,0.2
16.0,113.0,2.3,6.5,21.6,1.5
16.0,29.0,2.3,11.5,20.8,1.5
18.0,53.0,2.5,1.0,7.8,0.6
16.0,22.0,2.3,6.5,20.8,1.5
22.0,30.0,2.3,6.5,21.6,1.5
16.0,31.0,2.3,6.5,5.7,1.5
15.0,33.0,2.3,6.5,17.0,1.5
5.0,17.0,2.3,2.8,14.7,0.6
16.0,38.0,2.3,30.6,21.6,1.5
16.0,41.0,5.6,20.8,4.8,1.5
16.0,30.0,4.5,12.9,14.5,1.0
20.0,64.0,2.3,2.2,20.0,1.5
34.0,56.0,2.3,3.1,20.0,0.2
16.0,41.0,5.6,20.8,4.8,1.5
25.0,32.0,2.3,6.5,11.8,0.1
16.0,20.0,2.3,6.5,21.6,1.5
9.0,15.0,1.9,3.7,14.7,0.2
16.0,34.0,2.3,6.5,19.2,1.5
18.0,30.0,2.3,6.5,9.4,1.5
16.0,15.0,2.3,6.5,2.0,1.5
6.0,17.0,2.3,1.9,8.8,0.3
16.0,23.0,2.3,6.5,21.6,1.5
16.0,35.0,2.3,0.1,29.6,1.5
16.0,13.0,2.3,2.5,27.2,1.5
2.0,5.0,2.3,6.5,21.6,1.5
16.0,68.0,3.4,5.1,21.6,1.5
16.0,17.0,3.4,10.2,11.2,1.5
13.0,38.0,2.2,5.5,14.7,0.6
23.0,38.0,2.3,6.5,12.6,1.5
16.0,18.0,2.3,6.5,11.2,1.5
16.0,37.0,2.3,6.5,21.6,1.5
16.0,41.0,2.3,8.8,12.1,1.5
16.0,21.0,3.4,7.1,17.6,1.5
3.0,31.0,2.9,8.4,17.6,1.5
16.0,18.0,2.3,6.5,21.6,1.5
16.0,36.0,2.3,6.5,21.6,0.2
16.0,13.0,2.3,6.5,21.6,1.5
19.0,52.0,0.1,1.5,11.0,0.8
16.0,30.0,2.3,3.8,21.6,1.5
19.0,21.0,2.3,6.5,21.6,1.5
13.0,20.0,2.3,5.6,20.8,1.5
10.0,25.0,2.3,5.6,0.1,1.5
16.0,17.0,1.9,4.7,29.6,0.2
7.0,25.0,1.9,6.5,8.0,1.5
16.0,34.0,2.3,2.8,20.8,1.5
16.0,21.0,2.3,6.5,24.1,1.5
22.0,48.0,1.2,6.5,21.6,0.2
16.0,49.0,2.3,6.5,21.6,1.5
16.0,8.0,2.3,1.2,32.0,1.5
16.0,17.0,2.3,6.5,21.6,1.5
26.0,53.0,2.9,0.1,21.6,1.5
19.0,30.0,2.3,6.5,21.6,0.2
3.0,11.0,2.3,5.1,23.3,0.2
16.0,33.0,1.2,1.0,4.9,0.2
14.0,32.0,2.3,6.5,4.0,0.6
16.0,21.0,3.4,7.1,17.6,1.5
16.0,44.0,1.3,6.5,1.3,0.2
25.0,22.0,0.1,4.2,28.5,1.1
9.0,20.0,2.3,6.5,21.6,1.5
5.0,19.0,2.3,6.5,12.2,1.5
12.0,15.0,2.3,6.5,24.8,1.5
19.0,35.0,2.3,7.5,12.1,1.5
16.0,21.0,3.4,7.1,17.6,1.5
13.0,38.0,2.2,5.5,14.7,0.6
16.0,32.0,2.4,17.6,8.8,1.5
16.0,30.0,0.1,1.8,0.1,0.8
16.0,19.0,2.3,6.5,21.6,1.5
16.0,13.0,2.3,6.5,28.9,1.5
9.0,17.0,1.4,1.0,16.3,0.6
18.0,21.0,2.3,6.5,21.6,1.5
11.0,26.0,0.6,6.5,21.6,2.9
13.0,15.0,2.3,6.5,21.6,1.5
6.0,22.0,2.3,1.6,24.8,1.5
16.0,30.0,2.3,6.5,11.2,1.5
16.0,51.0,2.3,6.5,21.6,1.5
12.0,13.0,2.3,6.5,18.4,1.5
4.0,21.0,2.1,1.7,32.0,1.5
16.0,41.0,5.6,21.9,6.4,0.2
9.0,17.0,1.4,1.0,16.3,0.6
6.0,18.0,1.2,1.3,20.0,1.5
16.0,63.0,2.3,6.5,21.6,1.5
16.0,41.0,5.6,21.9,6.4,0.2
8.0,30.0,0.1,3.8,19.2,0.3
7.0,17.0,1.9,9.2,16.3,0.6
6.0,16.0,2.4,5.0,26.4,1.5
16.0,28.0,2.3,6.5,21.6,1.5
16.0,18.0,2.3,6.5,24.8,1.5
3.0,30.0,2.3,26.0,1.0,10.0
5.0,8.0,2.3,7.5,30.4,0.2
4.0,3.0,2.3,6.5,18.4,1.5
16.0,38.0,2.3,6.5,21.6,1.5
16.0,49.0,2.3,3.0,17.6,1.5
16.0,7.0,2.3,6.5,18.4,1.5
16.0,9.0,2.3,6.5,21.6,0.1
16.0,16.0,1.7,4.7,28.1,1.5
16.0,18.0,2.3,6.5,21.6,1.5
20.0,33.0,1.0,1.9,7.4,0.4
12.0,30.0,2.3,7.5,1.6,1.5
16.0,15.0,2.3,6.5,21.6,1.5
16.0,14.0,2.3,15.3,13.6,1.5
10.0,55.0,2.3,6.5,21.6,1.5
16.0,13.0,0.1,3.8,29.6,0.5
16.0,30.0,2.3,3.8,11.2,1.5
12.0,13.0,2.3,6.5,18.4,1.5
16.0,65.0,2.3,6.5,21.6,1.5
16.0,21.0,3.4,7.1,17.6,1.5
16.0,13.0,2.3,6.5,12.1,1.5
16.0,9.0,2.3,6.5,26.4,1.5
18.0,38.0,2.3,6.5,21.6,1.5
16.0,41.0,5.6,21.9,6.4,0.2
11.0,23.0,0.1,3.3,11.4,0.2
16.0,52.0,2.3,6.5,15.2,1.5
6.0,13.0,2.3,6.5,15.9,1.5
16.0,37.0,2.3,6.5,21.6,1.5
16.0,9.0,2.3,6.5,21.6,1.5
2.0,20.0,2.3,3.8,31.2,1.5
14.0,22.0,2.3,6.0,16.0,1.5
8.0,18.0,2.3,6.5,28.9,0.2
16.0,28.0,5.6,16.9,7.3,1.5
16.0,23.0,2.3,14.8,21.6,1.5
6.0,11.0,2.3,4.2,24.8,0.6
16.0,25.0,2.3,5.3,21.6,1.5
16.0,35.0,2.3,6.5,21.6,1.5
16.0,34.0,2.3,6.5,21.6,1.5
16.0,17.0,2.3,6.5,27.2,1.5
17.0,31.0,2.3,0.9,11.8,0.6
19.0,42.0,2.3,6.5,21.6,1.5
16.0,41.0,5.6,21.9,6.4,0.2
6.0,19.0,2.3,3.9,25.6,0.3
16.0,13.0,1.9,5.0,24.1,1.5
12.0,25.0,2.3,1.9,17.6,1.5
16.0,15.0,2.3,6.5,21.6,1.5
15.0,28.0,4.6,0.9,10.2,0.1
16.0,21.0,2.3,1.9,36.8,1.5
8.0,23.0,2.3,6.5,21.6,1.5
16.0,17.0,2.3,6.5,22.4,1.5
16.0,9.0,2.3,5.6,28.1,1.5
16.0,25.0,2.3,5.3,21.6,1.5
20.0,67.0,3.4,6.5,16.8,2.8
16.0,41.0,5.6,21.9,6.4,0.2
16.0,11.0,2.3,5.6,24.8,0.1
27.0,52.0,2.3,6.8,15.0,2.2
16.0,30.0,2.3,6.5,23.3,1.5
20.0,51.0,2.3,6.5,15.2,1.5
16.0,25.0,4.5,4.5,21.6,1.5
15.0,22.0,2.3,6.5,16.8,1.6
12.0,16.0,2.3,6.5,0.1,1.5
16.0,18.0,2.3,6.5,36.1,1.5
6.0,13.0,2.3,1.0,34.4,0.3
6.0,10.0,2.3,2.5,29.6,0.2
16.0,22.0,2.3,6.5,23.3,0.6
14.0,31.0,2.3,6.5,17.6,1.5
16.0,21.0,2.3,6.5,21.6,1.5
16.0,18.0,2.3,6.5,21.6,1.5
16.0,21.0,4.5,7.0,15.2,1.5
16.0,30.0,2.3,6.5,21.6,1.5
16.0,38.0,2.3,6.5,0.1,1.5
16.0,16.0,1.7,4.7,28.1,1.5
15.0,10.0,5.6,17.2,0.8,0.2
16.0,113.0,2.3,6.5,21.6,1.5
16.0,17.0,2.3,6.5,12.6,1.5
9.0,18.0,0.1,0.6,11.4,0.2
16.0,17.0,2.3,1.9,26.4,1.5
16.0,30.0,2.3,1.0,36.8,1.5
16.0,14.0,2.3,15.3,13.6,1.5
16.0,21.0,2.3,6.5,22.4,1.5
16.0,25.0,2.3,11.4,15.2,0.5
3.0,8.0,2.3,6.5,16.0,1.5
16.0,30.0,2.3,6.5,21.6,1.5
9.0,50.0,2.3,3.2,24.1,1.5
26.0,55.0,6.7,31.2,0.8,0.3
12.0,32.0,3.4,8.4,13.6,1.5
16.0,25.0,2.3,6.5,26.4,1.5
6.0,18.0,2.3,6.5,24.8,1.5
16.0,16.0,2.3,6.5,20.0,1.5
16.0,20.0,1.9,13.0,12.1,1.5
15.0,42.0,2.3,1.0,30.6,1.5
16.0,58.0,2.3,5.6,21.6,1.5
16.0,48.0,2.3,6.5,16.8,1.5
14.0,26.0,4.6,0.9,8.6,0.1
6.0,22.0,2.3,1.6,24.8,1.5
16.0,13.0,2.3,6.5,21.6,1.5
11.0,38.0,4.5,7.2,8.8,1.5
16.0,17.0,2.3,6.5,7.3,1.5
1.0,9.0,1.7,2.8,35.2,1.5
7.0,18.0,2.3,2.0,26.4,1.5
7.0,17.0,2.3,4.7,26.4,1.5
10.0,14.0,2.3,1.5,24.8,1.5
16.0,39.0,2.3,6.5,21.6,1.5
16.0,28.0,2.3,0.1,1.0,0.1
16.0,14.0,2.3,15.3,13.6,1.5
29.0,53.0,2.3,1.0,12.0,0.4
7.0,30.0,2.3,6.5,20.8,1.5
23.0,38.0,2.3,16.3,21.6,1.6
15.0,29.0,2.3,6.5,7.3,0.2
16.0,10.0,2.3,6.5,28.9,1.5
8.0,18.0,2.3,6.5,28.9,0.2
16.0,18.0,2.3,0.3,21.6,1.5
16.0,28.0,2.3,2.8,15.2,1.5
9.0,23.0,0.1,0.8,10.6,0.1
16.0,41.0,5.6,21.9,6.4,0.2
16.0,8.0,2.3,1.2,32.0,1.5
16.0,30.0,2.3,3.8,21.6,1.5
10.0,13.0,2.3,6.5,9.6,1.5
16.0,10.0,2.3,6.5,32.0,1.5
10.0,22.0,2.3,9.4,0.5,0.3
16.0,21.0,0.1,1.1,11.4,0.5
8.0,9.0,2.3,6.5,24.1,1.5
27.0,21.0,2.5,12.8,20.3,1.6
16.0,21.0,2.3,6.5,5.6,1.5
16.0,17.0,2.3,6.5,21.6,1.5
5.0,17.0,2.3,6.5,9.0,1.5
21.0,19.0,2.5,1.0,7.4,0.4
16.0,61.0,2.3,6.5,21.6,1.5
16.0,30.0,2.3,38.0,21.6,1.5
16.0,46.0,2.3,6.5,13.6,1.5
16.0,63.0,2.3,28.7,21.6,1.5
16.0,25.0,2.3,6.5,21.6,1.5
14.0,21.0,2.6,5.6,37.6,1.5
16.0,28.0,5.6,16.9,7.3,1.5
16.0,41.0,5.6,21.9,6.4,0.2
16.0,23.0,2.3,4.2,15.2,1.5
32.0,25.0,2.3,2.8,16.8,1.5
16.0,8.0,2.3,6.5,26.4,1.5
6.0,13.0,1.2,5.6,24.8,0.3
20.0,38.0,2.3,6.5,11.4,1.5
13.0,38.0,2.2,5.5,14.7,0.6
16.0,30.0,2.3,6.5,21.6,1.5
2.0,8.0,2.3,16.7,24.8,1.5
16.0,20.0,2.3,10.2,25.6,1.5
16.0,35.0,2.3,6.5,21.6,1.5
13.0,36.0,2.3,1.1,21.6,1.5
16.0,37.0,2.3,6.5,21.6,1.5
16.0,23.0,2.3,14.8,21.6,1.5
16.0,3.0,2.3,6.5,21.6,1.5
6.0,6.0,2.3,4.7,17.6,1.5
12.0,25.0,2.3,1.9,17.6,1.5
29.0,25.0,2.3,14.7,21.6,6.6
27.0,36.0,2.0,10.2,10.4,1.3
18.0,47.0,1.2,1.9,24.8,0.2
6.0,15.0,2.3,6.5,17.6,1.5
16.0,9.0,2.3,6.5,16.8,1.5
13.0,13.0,2.1,1.7,47.2,0.3
16.0,13.0,2.3,2.4,32.0,1.5
16.0,57.0,2.3,2.4,21.6,1.5
15.0,55.0,2.3,16.6,4.8,1.5
16.0,15.0,2.3,6.5,21.6,1.5
16.0,63.0,3.4,5.2,21.6,1.5
16.0,17.0,1.2,3.2,20.8,0.8
16.0,5.0,2.3,6.5,21.6,1.5
10.0,30.0,2.3,6.5,21.6,1.5
16.0,20.0,2.3,6.5,25.6,1.5
16.0,30.0,2.3,2.2,16.0,1.5
16.0,14.0,2.3,15.3,13.6,1.5
19.0,35.0,2.3,7.5,12.1,1.5
16.0,30.0,2.3,6.5,14.5,1.5
16.0,38.0,2.5,1.0,11.4,0.6
10.0,33.0,2.3,6.5,22.4,1.5
16.0,17.0,5.6,15.3,21.6,1.5
9.0,27.0,3.4,1.0,23.3,1.5
6.0,47.0,2.3,6.5,32.0,1.5
16.0,38.0,2.3,6.5,21.6,1.5
16.0,9.0,2.3,5.6,28.1,1.5
16.0,43.0,2.3,6.5,19.2,1.5
6.0,9.0,1.2,1.0,28.1,1.5
18.0,21.0,1.2,5.6,24.8,0.2
4.0,11.0,2.3,6.5,21.6,1.5
16.0,13.0,2.3,6.5,21.6,1.5
26.0,49.0,1.2,5.6,25.0,0.2
16.0,25.0,2.3,6.5,24.1,1.5
16.0,23.0,2.3,14.8,21.6,1.5
16.0,51.0,2.3,6.5,21.6,1.5
18.0,26.0,2.3,1.0,3.7,0.5
12.0,13.0,2.3,6.5,17.6,1.5
16.0,12.0,1.7,4.7,27.2,1.5
6.0,16.0,2.3,0.5,32.0,0.6
16.0,43.0,2.3,6.5,21.6,1.5
19.0,52.0,0.1,1.5,11.0,0.8
12.0,15.0,2.3,6.5,24.8,1.5
16.0,15.0,2.3,6.5,21.6,1.5
16.0,13.0,2.3,6.5,21.6,1.5
26.0,50.0,2.3,6.5,10.2,0.1
16.0,25.0,2.3,6.5,23.3,0.2
16.0,25.0,2.3,6.5,21.6,1.5
12.0,38.0,2.3,6.5,7.3,2.9
16.0,19.0,2.3,1.5,23.3,1.5
16.0,25.0,2.3,6.5,10.4,1.5
12.0,16.0,2.3,6.5,0.1,1.5
16.0,8.0,1.2,3.9,21.6,1.5
6.0,15.0,2.3,6.5,28.9,1.5
6.0,6.0,2.3,4.7,17.6,1.5
16.0,28.0,2.3,6.5,21.6,1.5
16.0,16.0,2.3,6.5,21.6,1.5
8.0,30.0,0.1,3.8,19.5,0.2
16.0,17.0,2.3,6.5,15.3,1.5
16.0,30.0,2.3,2.5,20.0,0.3
4.0,21.0,2.3,6.5,10.4,1.5
16.0,21.0,3.4,7.1,17.6,1.5
16.0,9.0,3.4,2.3,20.0,0.3
16.0,17.0,2.3,6.5,22.4,1.5
13.0,52.0,0.2,2.5,21.6,0.2
9.0,18.0,2.3,4.5,20.8,0.2
11.0,24.0,0.1,2.0,11.0,0.2
9.0,17.0,2.3,6.5,20.8,1.5
19.0,19.0,2.3,3.8,28.1,0.2
16.0,20.0,2.3,13.0,22.4,1.5
7.0,17.0,1.9,9.2,14.0,0.6
16.0,19.0,2.3,5.0,26.4,1.5
46.0,57.0,4.3,16.5,10.4,5.8
25.0,53.0,2.3,6.5,25.6,1.5
5.0,14.0,2.3,2.7,11.0,1.5
16.0,38.0,2.3,6.5,21.6,1.5
16.0,6.0,2.3,6.5,21.6,1.5
16.0,48.0,2.3,3.8,30.6,1.5
17.0,30.0,2.8,3.7,4.1,0.5
16.0,18.0,2.3,15.0,15.2,1.5
40.0,58.0,2.3,1.0,16.8,0.3
16.0,56.0,2.3,1.6,22.4,1.3
16.0,6.0,2.3,6.5,21.6,1.5
9.0,25.0,1.6,1.0,14.0,0.6
16.0,19.0,2.3,6.5,21.6,1.5
6.0,32.0,2.3,6.5,24.8,1.5
45.0,65.0,2.3,6.5,21.6,1.5
3.0,7.0,2.3,6.5,21.6,1.5
16.0,50.0,2.3,6.5,21.6,1.5
16.0,12.0,1.5,4.7,27.2,1.5
16.0,17.0,2.3,6.5,21.6,1.5
6.0,18.0,2.3,2.8,23.3,2.3
10.0,21.0,2.3,8.4,11.2,1.5
16.0,17.0,2.3,6.5,20.0,1.5
16.0,42.0,2.3,6.5,21.6,1.5
16.0,30.0,2.3,38.0,21.6,1.5
16.0,13.0,1.8,4.0,29.6,0.2
16.0,19.0,2.3,6.5,21.6,1.5
17.0,32.0,0.4,1.4,28.7,0.3
14.0,21.0,2.3,6.5,21.6,1.5
16.0,17.0,3.4,10.2,11.2,1.5
9.0,19.0,3.4,8.2,8.0,1.5
16.0,63.0,2.3,6.5,21.6,1.5
16.0,109.0,2.3,6.5,21.6,1.5
16.0,30.0,2.3,6.5,22.8,0.2
6.0,9.0,2.3,6.5,11.2,0.3
16.0,16.0,2.3,6.5,34.4,1.5
4.0,3.0,1.2,1.2,21.6,1.5
7.0,17.0,1.9,9.2,16.3,0.6
16.0,15.0,2.3,1.7,11.2,0.2
10.0,25.0,2.3,6.5,21.6,1.5
16.0,16.0,2.3,6.5,21.6,0.2
10.0,21.0,2.3,6.5,21.6,1.5
16.0,28.0,2.3,6.5,21.6,1.5
16.0,21.0,2.3,6.5,23.3,2.9
26.0,38.0,1.0,6.5,13.0,0.1
6.0,14.0,2.3,11.2,34.0,1.5
16.0,30.0,2.3,190.8,216.5,91.6
16.0,13.0,2.3,6.5,21.6,1.5
24.0,24.0,0.1,8.1,15.5,0.2
16.0,25.0,2.3,11.4,15.2,0.5
6.0,21.0,2.3,6.5,21.6,1.5
14.0,22.0,2.3,6.0,16.0,1.5
16.0,6.0,2.3,6.5,21.6,1.5
16.0,25.0,2.3,6.5,21.6,1.5
13.0,38.0,2.2,5.5,14.7,0.6
16.0,32.0,2.3,6.5,21.6,1.5
16.0,25.0,2.3,6.5,21.6,1.5
16.0,20.0,2.3,6.5,25.6,1.5
6.0,11.0,2.3,8.6,20.0,0.3
16.0,11.0,2.3,6.5,21.6,1.5
10.0,17.0,2.3,1.3,32.0,1.5
16.0,30.0,2.3,38.0,21.6,1.5
16.0,7.0,2.3,6.5,21.6,1.5
16.0,27.0,2.3,6.5,9.8,1.5
24.0,55.0,0.1,18.3,21.6,0.5
22.0,54.0,2.3,3.7,15.2,0.2
16.0,10.0,2.2,4.7,28.1,1.5
16.0,6.0,2.3,6.5,21.6,1.5
22.0,41.0,1.0,8.3,12.2,0.1
9.0,17.0,2.3,6.5,20.8,1.5
16.0,9.0,178.4,2.9,20.0,1.5
16.0,13.0,1.9,5.0,24.1,1.5
16.0,16.0,2.3,6.5,21.6,1.5
5.0,20.0,5.6,15.3,0.1,1.5
16.0,50.0,2.3,1.1,21.6,1.5
16.0,1.0,2.3,6.5,21.6,1.5
